candidate_id,name,ai_recruiter_score
CAND_0032115,Riya Dalal,78.21
CAND_0071907,Rajesh Iyengar,78.2
CAND_0095507,Aryan Chopra,78.19
CAND_0057357,Zara Bose,78.19
CAND_0060934,Diya Khanna,78.19
CAND_0057031,Anjali Hegde,78.18
CAND_0078854,Sanjay Vora,78.18
CAND_0010148,Tanya Chatterjee,78.17
CAND_0087555,Sneha Singh,78.17
CAND_0071632,Advik Reddy,78.17
CAND_0007100,Pari Dutta,78.17
CAND_0022894,Rajesh Krishnan,78.17
CAND_0069374,Shaurya Mittal,78.16
CAND_0074507,Siya Arora,78.16
CAND_0074236,Ayaan Rao,78.16
CAND_0015647,Yash Bose,78.15
CAND_0066996,Rahul Shetty,78.15
CAND_0007428,Riya Sethi,78.15
CAND_0033485,Aditya Kapoor,78.15
CAND_0086457,Kiara Vora,78.14
CAND_0099446,Dev Shetty,78.14
CAND_0055346,Rahul Bose,78.14
CAND_0024187,Arjun Pandey,78.13
CAND_0029013,Suresh Kumar,78.13
CAND_0086671,Advik Tiwari,78.13
CAND_0024895,Ela Reddy,78.13
CAND_0021406,Advik Joshi,78.13
CAND_0032914,Sai Desai,78.12
CAND_0002452,Divya Saxena,78.11
CAND_0033897,Myra Verma,78.11
CAND_0088773,Sunil Tiwari,78.1
CAND_0059386,Arnav Chowdary,78.1
CAND_0055047,Aadhya Subramanian,78.1
CAND_0050915,Aryan Agarwal,78.09
CAND_0019582,Ritu Vora,78.09
CAND_0033357,Aarohi Hegde,78.09
CAND_0025132,Tanvi Tiwari,78.09
CAND_0065393,Priya Bansal,78.09
CAND_0044605,Diya Kumar,78.08
CAND_0072521,Pranav Mittal,78.08
CAND_0017991,Ayaan Kumar,78.07
CAND_0064004,Krishna Hegde,78.07
CAND_0073438,Deepak Tiwari,78.07
CAND_0029053,Ved Rao,78.07
CAND_0025001,Dhruv Kumar,78.07
CAND_0022126,Aanya Arora,78.06
CAND_0026324,Riya Verma,78.06
CAND_0069259,Aarohi Patel,78.06
CAND_0087549,Myra Sen,78.06
CAND_0042430,Anil Hegde,78.05
CAND_0036986,Jay Joshi,78.05
CAND_0037472,Riya Patel,78.04
CAND_0022478,Manish Goyal,78.04
CAND_0074289,Tanvi Mukherjee,78.04
CAND_0009061,Amit Mehta,78.04
CAND_0078207,Diya Tiwari,78.04
CAND_0066442,Deepak Goyal,78.03
CAND_0097199,Kabir Mittal,78.03
CAND_0056543,Ananya Saxena,78.03
CAND_0035813,Saanvi Reddy,78.03
CAND_0016306,Anjali Sen,78.03
CAND_0063500,Kiara Bose,78.03
CAND_0054338,Zara Malhotra,78.02
CAND_0078188,Rohan Menon,78.02
CAND_0015929,Ela Nair,78.02
CAND_0071672,Sanjay Malhotra,78.02
CAND_0096066,Sanjay Nair,78.01
CAND_0055955,Diya Khanna,78.01
CAND_0000712,Shaurya Shetty,78.01
CAND_0054386,Rahul Menon,78.0
CAND_0084236,Meera Patel,78.0
CAND_0035243,Ved Tiwari,78.0
CAND_0073809,Rahul Iyer,78.0
CAND_0009687,Jay Kumar,77.98
CAND_0032650,Aadhya Dalal,77.98
CAND_0029602,Aanya Khanna,77.98
CAND_0045373,Yash Arora,77.98
CAND_0055133,Advaith Singh,77.98
CAND_0011967,Deepak Shetty,77.97
CAND_0045403,Diya Nair,77.97
CAND_0095732,Meera Ghosh,77.97
CAND_0050582,Vivaan Arora,77.96
CAND_0096490,Nikhil Kapoor,77.96
CAND_0002586,Ishaan Chopra,77.96
CAND_0005272,Diya Bansal,77.95
CAND_0064724,Aarav Nair,77.95
CAND_0076013,Suresh Shah,77.95
CAND_0051619,Pranav Shah,77.95
CAND_0037752,Riya Mittal,77.95
CAND_0060080,Dhruv Verma,77.94
CAND_0098900,Amit Mittal,77.94
CAND_0009142,Advik Shah,77.94
CAND_0004541,Neha Chatterjee,77.93
CAND_0072735,Deepak Sen,77.93
CAND_0058733,Ira Ghosh,77.93
CAND_0072811,Vivaan Mukherjee,77.93
CAND_0073631,Sunil Khanna,77.92
CAND_0007105,Vivaan Shah,77.92
CAND_0004316,Aarav Menon,77.92
CAND_0000343,Anika Kumar,77.91
CAND_0040048,Ananya Bose,77.91
CAND_0076225,Meera Nair,77.91
CAND_0052425,Kiara Shah,77.91
CAND_0027695,Anika Verma,77.91
CAND_0020224,Shreya Trivedi,77.9
CAND_0033130,Sanjay Tiwari,77.9
CAND_0093170,Rohan Dalal,77.9
CAND_0065651,Manish Chowdary,77.9
CAND_0074617,Aditya Nair,77.89
CAND_0048019,Sneha Gupta,77.89
CAND_0072917,Pooja Krishnan,77.89
CAND_0092095,Siya Rao,77.89
CAND_0091828,Amit Mishra,77.89
CAND_0096916,Naina Verma,77.88
CAND_0047905,Vikram Gupta,77.88
CAND_0045771,Tanvi Shetty,77.88
CAND_0077817,Mira Arora,77.88
CAND_0001729,Ishaan Naidu,77.88
CAND_0018152,Shaurya Arora,77.87
CAND_0001378,Deepak Malhotra,77.86
CAND_0063250,Siya Mukherjee,77.86
CAND_0025467,Karan Sen,77.86
CAND_0028434,Vihaan Sethi,77.85
CAND_0086885,Ananya Subramanian,77.85
CAND_0098754,Dhruv Iyer,77.85
CAND_0047210,Advaith Bansal,77.85
CAND_0098823,Karan Singh,77.85
CAND_0002225,Ira Trivedi,77.84
CAND_0070496,Amit Bansal,77.84
CAND_0042317,Aarohi Mukherjee,77.84
CAND_0072877,Karan Agarwal,77.84
CAND_0061739,Sai Ghosh,77.83
CAND_0084137,Rahul Verma,77.83
CAND_0033167,Siya Shetty,77.83
CAND_0040021,Rahul Goyal,77.82
CAND_0085887,Siya Gupta,77.82
CAND_0025386,Karan Chatterjee,77.82
CAND_0042973,Saanvi Iyengar,77.82
CAND_0007914,Nisha Rao,77.82
CAND_0093762,Deepak Hegde,77.82
CAND_0005968,Jay Saxena,77.82
CAND_0076381,Sunil Naidu,77.82
CAND_0034330,Saanvi Subramanian,77.81
CAND_0048388,Anika Joshi,77.81
CAND_0003536,Vikram Reddy,77.81
CAND_0038798,Ira Tiwari,77.81
CAND_0089920,Shaurya Menon,77.81
CAND_0077558,Yash Chopra,77.81
CAND_0036700,Aditya Kumar,77.81
CAND_0085811,Pranav Mukherjee,77.81
CAND_0067810,Aadhya Saxena,77.8
CAND_0066350,Diya Hegde,77.79
CAND_0040622,Sanjay Verma,77.79
CAND_0030522,Myra Agarwal,77.78
CAND_0099931,Anjali Khanna,77.78
CAND_0061229,Anjali Agarwal,77.78
CAND_0044804,Mira Dutta,77.78
CAND_0034914,Mira Kapoor,77.78
CAND_0056936,Zara Iyer,77.78
CAND_0033114,Riya Sethi,77.78
CAND_0052381,Rahul Singh,77.77
CAND_0037264,Reyansh Goyal,77.77
CAND_0071276,Zara Shetty,77.76
CAND_0008904,Tanya Sen,77.76
CAND_0095916,Pooja Iyer,77.76
CAND_0044850,Aditya Agarwal,77.76
CAND_0005056,Dev Agarwal,77.76
CAND_0084749,Anil Vora,77.76
CAND_0067611,Aarav Ghosh,77.75
CAND_0051240,Sunil Mehta,77.74
CAND_0043948,Avni Mittal,77.74
CAND_0002432,Pranav Ghosh,77.74
CAND_0013021,Jay Sethi,77.74
CAND_0049525,Nisha Sharma,77.74
CAND_0004877,Ira Dutta,77.73
CAND_0072370,Vikram Sethi,77.73
CAND_0009471,Tanvi Agarwal,77.73
CAND_0061867,Siya Pillai,77.73
CAND_0084752,Tanya Krishnan,77.73
CAND_0045922,Ananya Chatterjee,77.72
CAND_0008988,Arnav Patel,77.72
CAND_0042880,Dhruv Dalal,77.72
CAND_0015332,Karan Chopra,77.72
CAND_0007879,Diya Desai,77.72
CAND_0094131,Aadhya Banerjee,77.72
CAND_0047151,Deepak Pandey,77.71
CAND_0092860,Meera Bose,77.7
CAND_0053945,Aarav Kapoor,77.7
CAND_0095373,Vihaan Arora,77.7
CAND_0027649,Suresh Arora,77.7
CAND_0081959,Saanvi Mukherjee,77.69
CAND_0024278,Ela Saxena,77.69
CAND_0018894,Advik Shah,77.69
CAND_0072948,Avni Bhatia,77.68
CAND_0038956,Avni Chopra,77.67
CAND_0031195,Neha Ghosh,77.67
CAND_0039302,Aditya Iyengar,77.67
CAND_0021148,Aryan Iyengar,77.66
CAND_0074752,Myra Verma,77.66
CAND_0084028,Meera Sethi,77.66
CAND_0034922,Ananya Nair,77.65
CAND_0011401,Pranav Arora,77.65
CAND_0057063,Vihaan Sharma,77.65
CAND_0004349,Ishaan Kapoor,77.64
CAND_0004013,Zara Mishra,77.63
CAND_0073066,Tanvi Mishra,77.63
CAND_0027097,Advaith Bose,77.62
CAND_0008976,Sai Desai,77.62
CAND_0025608,Pari Reddy,77.62
CAND_0054050,Anil Chowdary,77.62
CAND_0066388,Manish Chatterjee,77.62
CAND_0021635,Deepak Mishra,77.62
CAND_0099947,Kabir Iyengar,77.62
CAND_0026910,Rohan Agarwal,77.61
CAND_0094463,Vihaan Dalal,77.61
CAND_0096044,Yash Naidu,77.6
CAND_0003900,Kavya Bhatia,77.6
CAND_0083270,Ved Bhatia,77.59
CAND_0020223,Suresh Mittal,77.59
CAND_0051165,Pooja Shetty,77.59
CAND_0008383,Pranav Dalal,77.59
CAND_0030371,Tanya Chatterjee,77.58
CAND_0093440,Ishaan Verma,77.58
CAND_0047597,Kabir Mishra,77.58
CAND_0001036,Ayaan Kumar,77.58
CAND_0077462,Ishaan Pandey,77.57
CAND_0029797,Priya Mittal,77.57
CAND_0083250,Vikram Kumar,77.57
CAND_0062649,Pari Trivedi,77.57
CAND_0054024,Shaurya Verma,77.57
CAND_0003765,Manish Reddy,77.57
CAND_0094456,Priya Mehta,77.56
CAND_0015295,Neha Subramanian,77.56
CAND_0060483,Sai Nair,77.55
CAND_0056790,Divya Arora,77.55
CAND_0019500,Naina Kumar,77.55
CAND_0046425,Anika Mehta,77.55
CAND_0025973,Divya Shetty,77.55
CAND_0092466,Priya Chowdary,77.54
CAND_0074710,Avni Iyer,77.54
CAND_0051441,Manish Joshi,77.54
CAND_0021883,Priya Mehta,77.54
CAND_0022315,Vihaan Bansal,77.54
CAND_0087338,Meera Arora,77.54
CAND_0063076,Ira Verma,77.54
CAND_0063332,Aadhya Bose,77.53
CAND_0067820,Reyansh Mukherjee,77.53
CAND_0019056,Ishaan Iyer,77.53
CAND_0019024,Ananya Dutta,77.52
CAND_0052843,Zara Tiwari,77.52
CAND_0066104,Avni Nair,77.52
CAND_0012780,Kiara Rao,77.52
CAND_0051609,Amit Subramanian,77.52
CAND_0006572,Rahul Iyengar,77.51
CAND_0097839,Ved Reddy,77.51
CAND_0037075,Atharv Malhotra,77.51
CAND_0004962,Vikram Goyal,77.51
CAND_0027289,Myra Bhatia,77.51
CAND_0015340,Aditya Menon,77.51
CAND_0047305,Amit Goyal,77.5
CAND_0003145,Atharv Kumar,77.5
CAND_0086081,Advaith Malhotra,77.5
CAND_0000947,Sunil Mishra,77.5
CAND_0018552,Ela Patel,77.5
CAND_0022526,Vivaan Iyengar,77.5
CAND_0054132,Meera Chopra,77.5
CAND_0057991,Myra Mittal,77.49
CAND_0020684,Sanjay Bose,77.49
CAND_0093916,Dhruv Shetty,77.49
CAND_0078635,Arnav Gupta,77.48
CAND_0085513,Sneha Desai,77.48
CAND_0067106,Riya Desai,77.48
CAND_0003696,Advaith Nair,77.48
CAND_0035416,Divya Mishra,77.48
CAND_0082211,Sunil Dalal,77.47
CAND_0095261,Meera Mittal,77.47
CAND_0009373,Aarohi Khanna,77.47
CAND_0005142,Atharv Dutta,77.47
CAND_0046162,Krishna Kumar,77.46
CAND_0071085,Aryan Arora,77.46
CAND_0041357,Arnav Shah,77.45
CAND_0099175,Aarohi Sen,77.45
CAND_0013192,Dev Kapoor,77.45
CAND_0040747,Atharv Saxena,77.45
CAND_0027279,Nikhil Pillai,77.45
CAND_0027943,Avni Shetty,77.44
CAND_0021488,Nisha Malhotra,77.44
CAND_0070978,Reyansh Desai,77.44
CAND_0055087,Kabir Chatterjee,77.44
CAND_0063365,Sunil Arora,77.44
CAND_0038570,Nisha Kapoor,77.43
CAND_0081937,Krishna Joshi,77.43
CAND_0098470,Nikhil Desai,77.43
CAND_0010031,Myra Kumar,77.42
CAND_0023526,Mira Pillai,77.4
CAND_0073174,Vikram Kapoor,77.4
CAND_0002403,Aanya Goyal,77.4
CAND_0003967,Vihaan Rao,77.4
CAND_0066623,Ananya Sharma,77.4
CAND_0074040,Aditya Joshi,77.4
CAND_0098689,Pooja Pillai,77.4
CAND_0083553,Anil Subramanian,77.39
CAND_0026340,Arnav Dalal,77.39
CAND_0077443,Amit Chowdary,77.39
CAND_0034116,Ved Patel,77.39
CAND_0053294,Shreya Gupta,77.39
CAND_0010446,Kavya Joshi,77.39
CAND_0036655,Naina Gupta,77.38
CAND_0001989,Aadhya Pillai,77.38
CAND_0009576,Kabir Chatterjee,77.38
CAND_0091527,Om Iyengar,77.38
CAND_0084545,Meera Pillai,77.38
CAND_0035212,Divya Mukherjee,77.38
CAND_0081944,Ananya Mittal,77.38
CAND_0081958,Siya Mishra,77.38
CAND_0058159,Mira Shetty,77.37
CAND_0067063,Anil Chopra,77.37
CAND_0035553,Ritu Menon,77.37
CAND_0028023,Ishaan Pandey,77.37
CAND_0070968,Karan Menon,77.37
CAND_0057768,Saanvi Singh,77.36
CAND_0042474,Aryan Bansal,77.36
CAND_0049374,Rohan Goyal,77.35
CAND_0079780,Myra Sharma,77.35
CAND_0055043,Aditya Mittal,77.35
CAND_0081637,Dhruv Agarwal,77.34
CAND_0088329,Meera Banerjee,77.33
CAND_0012954,Krishna Saxena,77.33
CAND_0031001,Aarohi Arora,77.32
CAND_0085853,Aarav Dutta,77.32
CAND_0091578,Arjun Saxena,77.32
CAND_0047991,Advaith Agarwal,77.31
CAND_0040287,Meera Pandey,77.31
CAND_0035862,Kabir Agarwal,77.3
CAND_0020659,Kavya Subramanian,77.29
CAND_0038159,Aanya Goyal,77.29
CAND_0016368,Rajesh Reddy,77.29
CAND_0055035,Karan Saxena,77.29
CAND_0034287,Shreya Dutta,77.29
CAND_0028949,Shaurya Ghosh,77.29
CAND_0097491,Divya Sen,77.29
CAND_0067022,Avni Agarwal,77.28
CAND_0050689,Suresh Sethi,77.27
CAND_0055417,Dev Sen,77.27
CAND_0001198,Aadhya Desai,77.27
CAND_0041968,Aarav Chatterjee,77.26
CAND_0011500,Meera Bose,77.26
CAND_0061100,Siya Tiwari,77.26
CAND_0081596,Amit Iyer,77.26
CAND_0007896,Priya Dutta,77.25
CAND_0072993,Neha Bhatia,77.25
CAND_0048482,Krishna Kumar,77.25
CAND_0047213,Kabir Agarwal,77.25
CAND_0057304,Pranav Dalal,77.25
CAND_0077418,Aanya Banerjee,77.25
CAND_0013036,Aanya Pillai,77.24
CAND_0070740,Kabir Chopra,77.24
CAND_0011364,Kavya Mittal,77.24
CAND_0088307,Ritu Singh,77.24
CAND_0051941,Anjali Trivedi,77.23
CAND_0004831,Om Agarwal,77.23
CAND_0076633,Nikhil Agarwal,77.23
CAND_0098628,Ela Saxena,77.23
CAND_0028213,Divya Mehta,77.23
CAND_0025659,Riya Vora,77.22
CAND_0019082,Ritu Malhotra,77.22
CAND_0012662,Aarav Mishra,77.22
CAND_0066416,Jay Vora,77.22
CAND_0081538,Naina Naidu,77.22
CAND_0086257,Om Hegde,77.21
CAND_0041181,Ananya Pillai,77.21
CAND_0018996,Divya Trivedi,77.21
CAND_0058970,Nikhil Rao,77.2
CAND_0081486,Amit Hegde,77.2
CAND_0036791,Reyansh Mishra,77.19
CAND_0007767,Atharv Dalal,77.18
CAND_0073962,Ishaan Chatterjee,77.18
CAND_0052510,Riya Mehta,77.18
CAND_0003710,Tanya Verma,77.18
CAND_0001093,Anika Iyer,77.18
CAND_0034328,Pranav Mehta,77.18
CAND_0090129,Aadhya Joshi,77.17
CAND_0097834,Naina Krishnan,77.17
CAND_0025949,Priya Joshi,77.15
CAND_0040335,Saanvi Kapoor,77.15
CAND_0099521,Sai Arora,77.15
CAND_0053965,Sneha Pandey,77.15
CAND_0047246,Aarav Banerjee,77.15
CAND_0036072,Suresh Agarwal,77.14
CAND_0020888,Ela Shah,77.14
CAND_0001638,Manish Arora,77.14
CAND_0097568,Kabir Arora,77.14
CAND_0022472,Deepak Naidu,77.13
CAND_0091308,Kavya Khanna,77.13
CAND_0006945,Aanya Ghosh,77.12
CAND_0052485,Nikhil Rao,77.12
CAND_0028855,Siya Mehta,77.12
CAND_0012306,Ayaan Sharma,77.11
CAND_0000395,Anika Nair,77.11
CAND_0090009,Ela Reddy,77.11
CAND_0065151,Priya Mishra,77.1
CAND_0039410,Meera Pandey,77.1
CAND_0022941,Anika Pandey,77.1
CAND_0015688,Kiara Mittal,77.09
CAND_0001708,Karan Pandey,77.09
CAND_0050110,Aanya Verma,77.09
CAND_0065726,Myra Chatterjee,77.09
CAND_0059840,Zara Verma,77.08
CAND_0033942,Zara Dalal,77.08
CAND_0033962,Priya Mittal,77.08
CAND_0023617,Aryan Dalal,77.08
CAND_0010875,Manish Tiwari,77.08
CAND_0077196,Neha Singh,77.07
CAND_0010176,Deepak Malhotra,77.07
CAND_0099467,Sanjay Dalal,77.06
CAND_0034437,Siya Mukherjee,77.06
CAND_0049770,Ishaan Sethi,77.06
CAND_0074336,Pari Bose,77.06
CAND_0046819,Pranav Iyer,77.05
CAND_0058334,Dhruv Chowdary,77.05
CAND_0030390,Anjali Sharma,77.05
CAND_0091062,Nikhil Singh,77.04
CAND_0090805,Avni Desai,77.04
CAND_0091810,Sai Mehta,77.04
CAND_0040525,Nikhil Chatterjee,77.04
CAND_0056931,Rajesh Subramanian,77.03
CAND_0097722,Nikhil Agarwal,77.03
CAND_0040002,Diya Mehta,77.03
CAND_0020653,Aditya Shetty,77.02
CAND_0002116,Nikhil Mittal,77.02
CAND_0004579,Vihaan Bose,77.01
CAND_0093608,Avni Shetty,77.01
CAND_0001805,Krishna Mehta,77.01
CAND_0037176,Dhruv Bhatia,77.0
CAND_0000665,Pari Bhatia,77.0
CAND_0075222,Kavya Ghosh,77.0
CAND_0021602,Nikhil Sen,76.99
CAND_0059011,Ananya Pandey,76.99
CAND_0035028,Kabir Singh,76.99
CAND_0028460,Om Khanna,76.99
CAND_0066055,Anil Subramanian,76.99
CAND_0094423,Yash Pillai,76.99
CAND_0086949,Reyansh Dutta,76.98
CAND_0014543,Meera Kumar,76.98
CAND_0068075,Diya Banerjee,76.98
CAND_0079127,Kavya Trivedi,76.98
CAND_0052973,Aarohi Rao,76.98
CAND_0070082,Nisha Sen,76.98
CAND_0019838,Avni Subramanian,76.97
CAND_0009482,Naina Tiwari,76.97
CAND_0027085,Rajesh Mishra,76.97
CAND_0016696,Aadhya Bansal,76.97
CAND_0078373,Zara Sethi,76.96
CAND_0029269,Jay Subramanian,76.96
CAND_0016913,Rohan Ghosh,76.96
CAND_0008677,Aryan Chopra,76.95
CAND_0063688,Tanvi Gupta,76.95
CAND_0015754,Krishna Bansal,76.95
CAND_0033293,Om Mishra,76.95
CAND_0048383,Kabir Bose,76.95
CAND_0049559,Pranav Bhatia,76.95
CAND_0074469,Deepak Reddy,76.94
CAND_0048849,Ayaan Chowdary,76.94
CAND_0046651,Arnav Nair,76.94
CAND_0021803,Reyansh Khanna,76.94
CAND_0070758,Mira Naidu,76.94
CAND_0077542,Ishaan Pillai,76.94
CAND_0076379,Aarav Vora,76.93
CAND_0052923,Nisha Dutta,76.93
CAND_0055263,Yash Patel,76.93
CAND_0087934,Deepak Dutta,76.93
CAND_0097001,Neha Kapoor,76.93
CAND_0067824,Myra Dutta,76.93
CAND_0006011,Ritu Krishnan,76.93
CAND_0074739,Aanya Pandey,76.92
CAND_0093535,Divya Kapoor,76.91
CAND_0059411,Ritu Chopra,76.91
CAND_0022621,Meera Pandey,76.91
CAND_0046369,Naina Khanna,76.91
CAND_0099461,Ayaan Kumar,76.9
CAND_0014332,Riya Kapoor,76.9
CAND_0089970,Vikram Chatterjee,76.89
CAND_0051815,Krishna Sethi,76.89
CAND_0037658,Zara Patel,76.88
CAND_0080369,Naina Chopra,76.88
CAND_0054791,Ira Reddy,76.88
CAND_0080695,Reyansh Pandey,76.88
CAND_0088004,Manish Chowdary,76.88
CAND_0070694,Pari Mehta,76.87
CAND_0070375,Ved Gupta,76.87
CAND_0007241,Mira Verma,76.87
CAND_0067360,Vikram Mittal,76.87
CAND_0074364,Neha Dalal,76.86
CAND_0034583,Atharv Agarwal,76.86
CAND_0053174,Atharv Sharma,76.86
CAND_0027168,Tanya Bansal,76.86
CAND_0076922,Vihaan Krishnan,76.85
CAND_0085191,Shaurya Sharma,76.85
CAND_0032040,Deepak Singh,76.85
CAND_0022648,Aisha Gupta,76.84
CAND_0024455,Sanjay Sharma,76.84
CAND_0002765,Aanya Tiwari,76.84
CAND_0073700,Avni Dutta,76.83
CAND_0012789,Riya Krishnan,76.83
CAND_0053630,Arjun Vora,76.83
CAND_0016718,Anjali Khanna,76.83
CAND_0025302,Arjun Pandey,76.83
CAND_0044621,Nikhil Mukherjee,76.83
CAND_0071624,Deepak Bhatia,76.83
CAND_0037735,Sanjay Hegde,76.82
CAND_0046707,Sneha Banerjee,76.82
CAND_0010981,Aisha Mehta,76.81
CAND_0014835,Zara Singh,76.81
CAND_0021467,Aryan Bansal,76.8
CAND_0079965,Mira Banerjee,76.8
CAND_0021725,Anjali Subramanian,76.8
CAND_0045018,Advaith Ghosh,76.79
CAND_0088002,Meera Dutta,76.79
CAND_0097694,Ishaan Naidu,76.79
CAND_0077673,Kavya Subramanian,76.79
CAND_0043335,Anika Chopra,76.79
CAND_0092961,Arnav Nair,76.78
CAND_0051420,Sneha Goyal,76.78
CAND_0003311,Manish Rao,76.78
CAND_0037060,Shaurya Kapoor,76.78
CAND_0006001,Pari Desai,76.78
CAND_0052201,Nikhil Sen,76.77
CAND_0027338,Shaurya Joshi,76.77
CAND_0030815,Deepak Singh,76.77
CAND_0046028,Tanya Vora,76.77
CAND_0039781,Naina Vora,76.77
CAND_0030781,Ayaan Krishnan,76.77
CAND_0002856,Ayaan Saxena,76.76
CAND_0003572,Kabir Patel,76.76
CAND_0079944,Saanvi Trivedi,76.76
CAND_0031129,Siya Verma,76.76
CAND_0009364,Nisha Mukherjee,76.75
CAND_0079594,Ved Rao,76.75
CAND_0019977,Jay Arora,76.75
CAND_0040054,Priya Kapoor,76.75
CAND_0081575,Pooja Menon,76.75
CAND_0071523,Aarav Desai,76.75
CAND_0008589,Atharv Iyengar,76.75
CAND_0090506,Aditya Sharma,76.74
CAND_0058558,Arnav Dutta,76.74
CAND_0062493,Om Hegde,76.74
CAND_0016253,Krishna Subramanian,76.74
CAND_0073055,Anika Dutta,76.74
CAND_0072595,Pari Malhotra,76.73
CAND_0081057,Priya Sharma,76.73
CAND_0076804,Sunil Mishra,76.73
CAND_0027160,Riya Naidu,76.73
CAND_0023650,Amit Chopra,76.73
CAND_0018286,Arnav Pillai,76.73
CAND_0085712,Siya Bhatia,76.72
CAND_0041951,Anika Agarwal,76.72
CAND_0037331,Aditya Sethi,76.71
CAND_0055802,Vivaan Menon,76.71
CAND_0012843,Advaith Sen,76.71
CAND_0079129,Siya Trivedi,76.7
CAND_0025171,Ved Banerjee,76.69
CAND_0083523,Karan Shetty,76.69
CAND_0069261,Riya Chatterjee,76.69
CAND_0046629,Kavya Banerjee,76.68
CAND_0050425,Diya Desai,76.68
CAND_0062626,Jay Dutta,76.68
CAND_0003594,Aarav Krishnan,76.68
CAND_0086665,Naina Vora,76.68
CAND_0023220,Jay Chatterjee,76.67
CAND_0046973,Aarav Desai,76.67
CAND_0094049,Avni Reddy,76.66
CAND_0047310,Manish Mittal,76.66
CAND_0088487,Ela Saxena,76.66
CAND_0002491,Aarohi Krishnan,76.66
CAND_0056309,Priya Pandey,76.66
CAND_0014565,Aanya Mittal,76.66
CAND_0088395,Rohan Trivedi,76.65
CAND_0087477,Nisha Desai,76.65
CAND_0022424,Advaith Chopra,76.65
CAND_0077063,Ritu Sethi,76.65
CAND_0035864,Tanya Sethi,76.64
CAND_0069046,Naina Gupta,76.64
CAND_0083889,Ved Gupta,76.64
CAND_0071198,Saanvi Krishnan,76.64
CAND_0080187,Ayaan Menon,76.63
CAND_0024594,Aadhya Iyer,76.63
CAND_0003025,Manish Gupta,76.63
CAND_0066137,Aditya Mittal,76.63
CAND_0002882,Rajesh Dutta,76.63
CAND_0021067,Diya Hegde,76.62
CAND_0015306,Ishaan Shah,76.62
CAND_0083697,Advik Sharma,76.61
CAND_0063819,Rohan Chopra,76.61
CAND_0085625,Pooja Subramanian,76.61
CAND_0066325,Meera Pandey,76.61
CAND_0090010,Ira Mishra,76.61
CAND_0003420,Pooja Sen,76.6
CAND_0084437,Naina Verma,76.6
CAND_0033011,Meera Sethi,76.6
CAND_0037324,Aditya Agarwal,76.6
CAND_0025187,Ela Sen,76.6
CAND_0047425,Jay Sharma,76.6
CAND_0028548,Karan Pillai,76.6
CAND_0017424,Om Gupta,76.6
CAND_0068416,Reyansh Dutta,76.6
CAND_0034538,Siya Agarwal,76.6
CAND_0072181,Kabir Desai,76.59
CAND_0018468,Myra Mukherjee,76.59
CAND_0083953,Rahul Mehta,76.59
CAND_0070716,Atharv Shetty,76.59
CAND_0073431,Sunil Agarwal,76.59
CAND_0071635,Riya Verma,76.59
CAND_0043886,Suresh Reddy,76.59
CAND_0003529,Ayaan Bose,76.58
CAND_0086588,Ishaan Kapoor,76.57
CAND_0051776,Diya Gupta,76.57
CAND_0095215,Dhruv Bose,76.57
CAND_0045962,Dhruv Bhatia,76.57
CAND_0053981,Sneha Pillai,76.57
CAND_0093001,Diya Pillai,76.57
CAND_0047475,Pari Chowdary,76.57
CAND_0040245,Neha Dalal,76.57
CAND_0087413,Jay Iyengar,76.57
CAND_0096416,Manish Banerjee,76.57
CAND_0068375,Ela Sethi,76.56
CAND_0018282,Tanvi Mittal,76.56
CAND_0030227,Aanya Trivedi,76.56
CAND_0092125,Arjun Chopra,76.56
CAND_0008079,Divya Subramanian,76.56
CAND_0077551,Aadhya Kumar,76.56
CAND_0068979,Pooja Vora,76.56
CAND_0005174,Naina Ghosh,76.55
CAND_0040414,Pooja Bose,76.55
CAND_0015585,Ishaan Nair,76.55
CAND_0079941,Sneha Vora,76.54
CAND_0046079,Arnav Kumar,76.54
CAND_0055987,Reyansh Dalal,76.54
CAND_0090808,Dhruv Mukherjee,76.54
CAND_0051073,Ira Mittal,76.53
CAND_0088978,Ira Arora,76.53
CAND_0020545,Anika Bose,76.53
CAND_0043748,Meera Ghosh,76.52
CAND_0096796,Manish Sethi,76.52
CAND_0004184,Amit Pandey,76.52
CAND_0006121,Rahul Pandey,76.52
CAND_0090456,Rajesh Sethi,76.51
CAND_0071049,Rajesh Hegde,76.51
CAND_0097036,Amit Sharma,76.51
CAND_0003897,Suresh Singh,76.51
CAND_0071455,Sai Shetty,76.5
CAND_0016649,Tanvi Patel,76.5
CAND_0061397,Zara Hegde,76.5
CAND_0038466,Atharv Mehta,76.49
CAND_0075296,Pooja Bose,76.49
CAND_0068094,Ira Reddy,76.49
CAND_0005483,Pranav Malhotra,76.48
CAND_0068309,Riya Sen,76.48
CAND_0071609,Atharv Joshi,76.47
CAND_0018523,Aryan Reddy,76.47
CAND_0036785,Deepak Sethi,76.47
CAND_0082059,Avni Dutta,76.47
CAND_0001581,Amit Trivedi,76.46
CAND_0056049,Krishna Iyer,76.46
CAND_0025839,Riya Gupta,76.46
CAND_0096440,Aisha Shah,76.46
CAND_0080956,Aarohi Naidu,76.46
CAND_0086012,Ananya Vora,76.46
CAND_0015784,Ela Pillai,76.45
CAND_0085784,Priya Rao,76.44
CAND_0074253,Neha Menon,76.43
CAND_0047272,Ananya Shah,76.43
